score,score_dealer,hard,decision,earn,earn_if_stand,earn_if_double,earn_if_hit,should_split
20,4,FALSE,stand,0.663982717989002,0.663982717989002,0.479575805184603,0.229474152029028,
20,3,FALSE,stand,0.640657084188912,0.640657084188912,0.425931358169551,0.20523071163999,
20,2,FALSE,stand,0.621690278456278,0.621690278456278,0.315388373229116,0.173089700589003,
19,11,FALSE,stand,-0.196464309539693,-0.196464309539693,-0.750722704024906,-0.322444020160765,
19,10,FALSE,stand,-0.0138096507597974,-0.0138096507597974,-0.357291388962943,-0.149872219558753,
19,9,FALSE,stand,0.276443590564628,0.276443590564628,-0.0858149215497919,0.00502111552201928,
19,8,FALSE,stand,0.607990420204659,0.607990420204659,0.209666884389288,0.150554874074855,
19,7,FALSE,stand,0.609013531209079,0.609013531209079,0.313182016586643,0.216596306096764,
19,6,FALSE,double,0.462657403386887,0.453647416413374,0.462657403386887,0.229448292105184,
19,5,FALSE,stand,0.446399478657543,0.446399478657543,0.42098403388726,0.20386587855485,
19,4,FALSE,stand,0.417951240843993,0.417951240843993,0.372143872307861,0.177412888709374,
19,3,FALSE,stand,0.403803626713844,0.403803626713844,0.308491817779744,0.147971916733052,
19,2,FALSE,stand,0.380760869565217,0.380760869565217,0.251739130434783,0.122482286850927,
18,11,FALSE,hit,-0.386329670607987,-0.458138963908667,-0.850724281856126,-0.386329670607987,
18,10,FALSE,hit,-0.199249601262455,-0.23801139924204,-0.458237593625974,-0.199249601262455,
18,9,FALSE,hit,-0.103641669980271,-0.166037290535756,-0.286287467547793,-0.103641669980271,
18,8,FALSE,stand,0.126880701338704,0.126880701338704,-0.00450183627532285,0.0420575126525245,
18,7,FALSE,stand,0.394666988416988,0.394666988416988,0.212837837837838,0.174622334610438,
18,6,FALSE,double,0.39622418879056,0.23882005899705,0.39622418879056,0.18489463135762,
18,5,FALSE,double,0.281791907514451,0.198819845857418,0.281791907514451,0.147606441820372,
18,4,FALSE,double,0.197128724816021,0.150681626251659,0.197128724816021,0.11855302533438,
18,3,FALSE,double,0.15121598844209,0.12617385022875,0.15121598844209,0.0868303828173223,
18,2,FALSE,double,0.117294315183497,0.105181098584793,0.117294315183497,0.0616895736847613,
17,11,FALSE,hit,-0.433747406464015,-0.672442019099591,-0.988267394270123,-0.433747406464015,
17,10,FALSE,hit,-0.245928788513078,-0.469726659802717,-0.565213059218174,-0.245928788513078,
17,9,FALSE,hit,-0.144989225624438,-0.415032679738562,-0.385359477124183,-0.144989225624438,
17,8,FALSE,hit,-0.0655146241330659,-0.375480399692544,-0.240327952856777,-0.0655146241330659,
17,7,FALSE,hit,0.0616295679162479,-0.0898593044863286,0.0188478895672949,0.0616295679162479,
17,6,FALSE,double,0.236249345206915,-0.0116553169198533,0.236249345206915,0.1398508669981,
17,5,FALSE,double,0.207362288135593,-0.0360169491525424,0.207362288135593,0.101578628582345,
17,4,FALSE,double,0.110643889618922,-0.0725361366622865,0.110643889618922,0.0603957071501515,
17,3,FALSE,double,0.0795302908993862,-0.105017347211102,0.0795302908993862,0.0301521249283585,
17,2,FALSE,double,0.0100635593220339,-0.154528601694915,0.0100635593220339,0.000437720761894242,
16,11,FALSE,hit,-0.420063558082284,-0.722027705891308,-1.00715481808494,-0.420063558082284,
16,10,FALSE,hit,-0.257888965654772,-0.57126185266229,-0.618380743982495,-0.257888965654772,
16,9,FALSE,hit,-0.15163779893928,-0.528157856834222,-0.42920927552931,-0.15163779893928,
16,8,FALSE,hit,-0.0642558220563342,-0.487832808474091,-0.281706269682222,-0.0642558220563342,
16,7,FALSE,hit,-0.00214213005765051,-0.474090571640683,-0.163919821826281,-0.00214213005765051,
16,6,FALSE,double,0.222157006603081,-0.1002201027146,0.222157006603081,0.128772184740267,
16,5,FALSE,double,0.135393003180373,-0.162199000454339,0.135393003180373,0.100575453172762,
16,4,FALSE,double,0.0672342924251321,-0.18761009982384,0.0672342924251321,0.037809329489557,
16,3,FALSE,hit,0.0111852387162662,-0.250645253799828,-0.0143389733295096,0.0111852387162662,
16,2,FALSE,hit,-0.0204628199885703,-0.287534788340413,-0.0697231580489234,-0.0204628199885703,
15,11,FALSE,hit,-0.380863006850374,-0.738981306808438,-0.996741553764363,-0.380863006850374,
15,10,FALSE,hit,-0.224825914922772,-0.567208628461043,-0.60230199613651,-0.224825914922772,
15,9,FALSE,hit,-0.105312311974015,-0.534595196437092,-0.418641641482424,-0.105312311974015,
15,8,FALSE,hit,-0.0330815051762431,-0.499026606099935,-0.332576249188838,-0.0330815051762431,
15,7,FALSE,hit,0.0415880450687757,-0.472258064516129,-0.17258064516129,0.0415880450687757,
15,6,FALSE,double,0.218911917098446,-0.0981217616580311,0.218911917098446,0.15726248467195,
15,5,FALSE,double,0.152277585923368,-0.142575234336458,0.152277585923368,0.120096121574717,
15,4,FALSE,double,0.0826907301066448,-0.179327317473339,0.0826907301066448,0.0640200343706106,
15,3,FALSE,hit,0.0406820096627711,-0.23395378690629,0.0150834403080873,0.0406820096627711,
15,2,FALSE,hit,0.00135697910666717,-0.276274799147401,-0.0632890637809477,0.00135697910666717,
14,11,FALSE,hit,-0.350697026355987,-0.724022346368715,-0.959404096834264,-0.350697026355987,
14,10,FALSE,hit,-0.190389493007325,-0.567102669772442,-0.592098190288479,-0.190389493007325,
14,9,FALSE,hit,-0.0656499901469375,-0.520442778075344,-0.398143188716301,-0.0656499901469375,
14,8,FALSE,hit,0.0211328908506661,-0.511310592459605,-0.313824057450628,0.0211328908506661,
14,7,FALSE,hit,0.084046824609644,-0.480547166459407,-0.168413572570616,0.084046824609644,
14,6,FALSE,double,0.199276672694394,-0.118264014466546,0.199276672694394,0.182804535010476,
14,5,FALSE,double,0.155495978552279,-0.151742627345845,0.155495978552279,0.144788433731793,
14,4,FALSE,hit,0.0963317403078266,-0.207573880729075,0.0509644310741462,0.0963317403078266,
14,3,FALSE,hit,0.0499254069144182,-0.248125937031484,-0.0423538230884558,0.0499254069144182,
14,2,FALSE,hit,0.0257219568409478,-0.294566600036344,-0.0875885880428857,0.0257219568409478,
13,11,FALSE,hit,-0.325922575802243,-0.735106998264893,-0.996336996336996,-0.325922575802243,
13,10,FALSE,hit,-0.156850985139993,-0.582332429290973,-0.613521890740023,-0.156850985139993,
13,9,FALSE,hit,-0.0295468507022818,-0.539236582057741,-0.429374152296067,-0.0295468507022818,
13,8,FALSE,hit,0.0522553870258396,-0.499904122722915,-0.301821668264621,0.0522553870258396,
13,7,FALSE,hit,0.116754308595272,-0.446518864255154,-0.166861143523921,0.116754308595272,
13,6,FALSE,hit,0.212777172099293,-0.110593713620489,0.211486224291812,0.212777172099293,
13,5,FALSE,hit,0.172442972318042,-0.178288584122078,0.149121112613483,0.172442972318042,
13,4,FALSE,hit,0.117886693960838,-0.190927021696252,0.0907297830374753,0.117886693960838,
13,3,FALSE,hit,0.0829508208183926,-0.250583657587549,-0.0190661478599222,0.0829508208183926,
13,2,FALSE,hit,0.0470811841417025,-0.276621787025704,-0.0550795593635251,0.0470811841417025,
12,11,FALSE,hit,-0.295506016656728,-0.724508050089446,-0.98479427549195,-0.295506016656728,TRUE
12,10,FALSE,hit,-0.119170135247142,-0.581150752732522,-0.594555578469788,-0.119170135247142,TRUE
12,9,FALSE,hit,-0.0181929619472558,-0.555555555555556,-0.510288065843621,-0.0181929619472558,TRUE
12,8,FALSE,hit,0.089301058699307,-0.495560936238902,-0.301049233252623,0.089301058699307,TRUE
12,7,FALSE,hit,0.174513158848411,-0.482541018090029,-0.218763146823727,0.174513158848411,TRUE
12,6,FALSE,double,0.257071547420965,-0.0748752079866889,0.257071547420965,0.238012422607773,TRUE
12,5,FALSE,hit,0.186255550959328,-0.154963680387409,0.157384987893462,0.186255550959328,TRUE
12,4,FALSE,hit,0.139296620732502,-0.194573972022043,0.066129715981348,0.139296620732502,TRUE
12,3,FALSE,hit,0.119411043936478,-0.225779625779626,0.0598752598752599,0.119411043936478,TRUE
